step,x,y,z
3189,16.491515096586152,15.181151107578872,39.626833159038576
3190,16.360478697685423,13.111898650825353,41.07371943487281
3191,16.035620692999416,10.841856581179574,42.123589635573246
3192,15.516244281817432,8.468632753171473,42.73885290939491
3193,14.811483128952837,6.097030003880288,42.91316391045646
3194,13.940037816445582,3.8271989472511434,42.67187344323621
3195,12.928753929526138,1.743662251410468,42.06746979864066
3196,11.810244761714571,-0.09252292548029328,41.171104405857136
3197,10.619967992995084,-1.64713736437819,40.06228110440769
3198,9.393257457257757,-2.911676383247598,38.81902814739252
3199,8.16276407320722,-3.898818787672886,37.51035280446144
3200,6.95660578711921,-4.636138261753991,36.191825350396186
3201,5.79733138223189,-5.159649875532811,34.904192145102925
3202,4.70163325645542,-5.508312274695124,33.67429168645263
3203,3.6806387033403656,-5.720013536946714,32.51732993303741
3204,2.7405734793116574,-5.8290799954502015,31.43966810274591
3205,1.8836081318354716,-5.865055827295897,30.441526732896182
3206,1.1087417359223348,-5.852394065104707,29.519278018185982
3207,0.41262815581963064,-5.8107149939259815,28.6672093354839
3208,-0.20970615915493063,-5.755360937563185,27.878773773751625
3209,-0.7642716369957561,-5.698061547050507,27.14740915281925
3210,-1.2576506280012312,-5.647597041604627,26.46702691034007
3211,-1.6966452693615708,-5.610400516877778,25.832266565725057
3212,-2.0880207941131914,-5.591075258473995,25.238594718934234
3213,-2.438326240549272,-5.592823222367648,24.682308340440777
3214,-2.75377593873111,-5.617791136459519,24.16048472758088
3215,-3.0401774585039507,-5.667344872830707,23.67090651544938
3216,-3.3028941999366266,-5.742283548377271,23.211979683023543
3217,-3.546833134780691,-5.843003958234701,22.782655108406182
3218,-3.776450217126092,-5.969624436023191,22.3823592393059
3219,-3.995767639015802,-6.122075598367556,22.010936221233553
3220,-4.208398434950977,-6.3001639147358475,21.668601837596313
3221,-4.417574982929464,-6.503612736765601,21.3559084548475
3222,-4.626178758313078,-6.732084335339533,21.073719531964205
3223,-4.836769316015723,-6.985185607739598,20.823191933291692
3224,-5.051610945188111,-7.26245940210209,20.605764129212474
3225,-5.272695790879509,-7.563362836642797,20.42314827981324
3226,-5.501762495455838,-7.8872335500078385,20.277324106288162
3227,-5.740309600911038,-8.233244500473607,20.170532320837154
3228,-5.989603090867295,-8.600347740356082,20.10526518347533
3229,-6.250677555816173,-8.987207543538858,20.084251472664356
3230,-6.524330554588442,-9.392123384676488,20.110432798211907
3231,-6.811109837597247,-9.812943594400771,20.186927765970683
3232,-7.111293213277599,-10.246971090007314,20.316980058727566
3233,-7.42486100095057,-10.690863454765712,20.50388608351837
3234,-7.751461246332084,-11.140530858989727,20.750897539275655
3235,-8.090368207597848,-11.591036918349783,21.061094203731894
3236,-8.440435078673042,-12.036509577662724,21.43722259073881
3237,-8.80004252857201,-12.470071448472607,21.881497098293327
3238,-9.16704542056207,-12.88380159144998,22.39536209981441
3239,-9.53872103765086,-13.26874327750353,22.979216387602676
3240,-9.911723261636128,-13.614974387419165,23.632105690376385
3241,-10.282048374214432,-13.911758239875619,24.351394788723308
3242,-10.64501936078055,-14.14779201028444,25.13243797295179
3243,-10.995296625730939,-14.31156662314327,25.968274825624153
3244,-11.326923625472173,-14.391845166454111,26.84938669894455
3245,-11.633415779570367,-14.378255804624645,27.763556363939827
3246,-11.907899782075795,-14.261979717845612,28.695877140503626
3247,-12.143307775652776,-14.03649556816961,29.628956001831227
3248,-12.33262655490446,-13.698321471655579,30.54334536620776
3249,-12.469196046579572,-13.247676970923152,31.418218987831796
3250,-12.54704413901393,-12.688975774319765,32.23227862794493
3251,-12.561237302544514,-12.031060149042263,32.96484258905908
3252,-12.508219587194288,-11.287103888242335,33.59703013535057
3253,-12.386108017299094,-10.474144029668825,34.11292507111732
3254,-12.194911618536066,-9.612249087046989,34.50058586262312
3255,-11.93664536538716,-8.72338589554258,34.75277552033876
3256,-11.6153194184027,-7.830097170403638,34.86731447800151
3257,-11.236797193602793,-6.954135686613512,34.847010222368496
3258,-10.808531042903866,-6.115209677234577,34.699178740111385
3259,-10.339198906336938,-5.329974766717676,34.43483164334431
3260,-9.838276492375012,-4.611364976157221,34.06764615897697
3261,-9.315585340753234,-3.968299520696522,33.61285443116447
3262,-8.780856758747563,-3.405746280902181,33.086181974760606
3263,-8.243345710963025,-2.925078464400192,32.50293749125938
3264,-7.711518986306742,-2.524634975203114,31.8773168216299
3265,-7.192830585196379,-2.2003886025918282,31.2219427451675
3266,-6.693586386935924,-1.9466358333539862,30.547627829696765
3267,-6.21889133157773,-1.7566418054220725,29.86332417204945
3268,-5.772666378962164,-1.623197281953076,29.17621250575906
3269,-5.357719469261255,-1.5390664852684435,28.491881936031685
3270,-4.9758541708619735,-1.4973221661632103,27.81455728246361
3271,-4.6280009703920975,-1.4915763036966725,27.14734032238752
3272,-4.314358503722555,-1.5161216388137535,26.492441412933076
3273,-4.034534817231674,-1.5660019045253375,25.851387231439134
3274,-3.7876815259610406,-1.6370284157151578,25.22519779734401
3275,-3.572616214936452,-1.7257588019699672,24.614531278958278
3276,-3.3879304736398037,-1.8294510184298058,24.01979851697593
3277,-3.232082528118804,-1.9460029672011436,23.441251085076935
3278,-3.103474572027038,-2.073885464709166,22.87904747804113
3279,-3.0005156612952506,-2.212074069426645,22.33330205334358
3280,-2.92167150210839,-2.359983488100101,21.804120960813684
3281,-2.865502700707561,-2.5174068854121137,21.29162870021827
3282,-2.8306931191780165,-2.6844613773267287,20.795988297168396
3283,-2.8160699449928877,-2.8615402271302948,20.317417472738885
3284,-2.8206169732066284,-3.049271722408467,19.856202647765947
3285,-2.8434824481268124,-3.248484335565048,19.412712186253632
3286,-2.883982636870636,-3.460177513963408,18.98740994319881
3287,-2.941602124579913,-3.68549727119425,18.580869930087783
3288,-3.0159916392413466,-3.925715628735791,18.193792731316226
3289,-3.106964038190791,-4.182212863798613,17.827024180290856
3290,-3.2144889207515734,-4.456461435492835,17.481576718495244
3291,-3.3386861722256995,-4.750010372159631,17.158653798436855
3292,-3.4798185922190927,-5.064468794952739,16.859677636619786
3293,-3.638283612492457,-5.4014871158372575,16.586320559700493
3294,-3.8146039628269373,-5.762734273337722,16.34054009867488
3295,-4.009416993878016,-6.149869150044511,16.12461785266814
3296,-4.223462209494666,-6.564504048447145,15.941201942066803
3297,-4.4575663933899135,-7.008157786858759,15.7933525713386
3298,-4.712625532736798,-7.482195622529776,15.684589789072325
3299,-4.9895825417160955,-7.98775283236593,15.618941922680383
3300,-5.289399570781079,-8.525638416347942,15.600992325541403
3301,-5.613023455337765,-9.096215090898388,15.635920945327621
3302,-5.961342618893827,-9.699251597364668,15.729535740052318
3303,-6.335133516740911,-10.333743496855417,15.888287072838363
3304,-6.734994514752362,-10.997699246986922,16.119255865365997
3305,-7.161264987975818,-11.687889720296416,16.4301034833231
3306,-7.613927461207878,-12.399561771487269,16.8289681448073
3307,-8.092490892235817,-13.126120415895194,17.324289299734474
3308,-8.595853844601756,-13.858790127836674,17.92453835090178
3309,-9.122147472925247,-14.586274184083692,18.637832005563336
3310,-9.668560144041091,-15.294442213358375,19.471404593958987
3311,-10.23114835097282,-15.966090167499791,20.430919482214243
3312,-10.804642532625516,-16.580833122404037,21.519609333575517
3313,-11.382261591603369,-17.115207837404792,22.737252832487094
3314,-11.955556216183512,-17.54307540854176,24.079023818287453
3315,-12.514308135419336,-17.836419166084152,25.53428875898213
3316,-13.046519238485818,-17.966621676853958,27.0854788468447
3317,-13.538529482322632,-17.906268638271847,28.70721816450556
3318,-13.975303397917553,-17.631459012183203,30.365937805561735
3319,-14.340918959344119,-17.124497435528085,32.02022935451217
3320,-14.619276806962516,-16.37671462746245,33.62216687114922
3321,-14.795020589012509,-15.39102734374518,35.1197329978603
3322,-14.854621264485775,-14.18375110739158,36.46031244895167
3323,-14.787534248776355,-12.785166224233752,37.59497995841328
3324,-14.587297446322095,-11.238453614477823,38.48305799369381
3325,-14.252413063137668,-9.596874227322482,39.09622977097279
3326,-13.78685917955615,-7.919424983655361,39.42144979977465
3327,-13.20011575996607,-6.265571533660179,39.462051108774475
3328,-12.506661337335482,-4.689911803498872,39.23679244134045
3329,-11.724986383951821,-3.237665109646122,38.77702936252136
3330,-10.876254256521252,-1.9416832331995417,38.12259103945142
3331,-9.98279715418908,-0.8213076620689723,37.31717101703174
3332,-9.06664820497707,0.11701969769089182,36.40403593449372
3333,-8.148281414710274,0.8778138739143858,35.42265187858706
3334,-7.245671885847808,1.4738542986767944,34.40652108374749
3335,-6.373719267395348,1.9233112527160308,33.38222320828997
3336,-5.54401621538421,2.2471259378298725,32.3694441295159
3337,-4.7649020000628015,2.4668973695140886,31.381677926355415
3338,-4.041722063105112,2.6033620349675393,30.427287939553132
3339,-3.377213653297847,2.6754326468058722,29.5106729367486
3340,-2.7719490232874753,2.6996969730143627,28.633366581802587
3341,-2.2247844236572916,2.690256602062325,27.79497591574599
3342,-1.7332803210853298,2.6587926921504725,26.99392414815367
3343,-1.2940730197617496,2.6147666504737237,26.228001840358072
3344,-0.9031890527382023,2.5656880338743857,25.494751468195016
3345,-0.5563013440769435,2.5174040230524946,24.79171841559378
3346,-0.2489308073639997,2.474382269246145,24.116601572095192
3347,0.023400500297014792,2.439971471493939,23.467332697079215
3348,0.2650575974167072,2.4166324236046823,22.84210812402187
3349,0.4802150800355047,2.4061374836524547,22.23939070855502
3350,0.6728073203971997,2.4097394233353753,21.657894924703108
3351,0.8465005306910173,2.4283121763159015,21.096563963287057
3352,1.0046816952535056,2.4624666772394326,20.554544599725418
3353,1.1504601934520984,2.5126451380018606,20.031163362357347
3354,1.2866786879070746,2.579196980019147,19.52590598814324
3355,1.4159305171182819,2.6624393718627264,19.038401139653804
3356,1.5405814025927262,2.762704991229465,18.568408734162347
3357,1.6627937614564001,2.880379282327225,18.1158128872214
3358,1.7845523135434826,3.015929136185913,17.680619310574983
3359,1.9076899958077258,3.1699245916605476,17.262956962134286
3360,2.033913455393008,3.3430548416228762,16.863083777453795
3361,2.1648275940159944,3.5361395307728616,16.481396385633296
3362,2.301958787691681,3.750136044954267,16.118443806341485
3363,2.4467765134179396,3.9861432114191717,15.774945224409597
3364,2.6007131832180628,4.245401548306604,15.45181203431355
3365,2.765182019726917,4.5292899115021275,15.150174431145876
3366,2.9415928089044376,4.839318078583332,14.871412889902814
3367,3.131365335872327,5.177114472138872,14.617194912105026
3368,3.3359402494989814,5.544407846907185,14.389517415761212
3369,3.5567870092398017,5.943001335116784,14.19075508430227
3370,3.7954084418275,6.374736751001261,14.023714848167257
3371,4.053341272744876,6.841446489997791,13.891696415674579
3372,4.3321517944701675,7.344889717165421,13.798558352155093
3373,4.633425586739693,7.886668829181513,13.74878856778166
3374,4.958749910983875,8.468121417810474,13.747577137446868
3375,5.309687061666535,9.090182209642268,13.800888043715968
3376,5.687736576464109,9.753208797960205,13.915524591217498
3377,6.094283798613718,10.45676456940902,14.099180759632196
3378,6.5305318756932484,11.199352298555242,14.360467515054678
3379,6.997413917979448,11.978092792194579,14.708898986381554
3380,7.495481805400961,12.788345216452278,15.154818412227563
3381,8.024768146506092,13.623270013069952,15.709238010145873
3382,8.584618333162478,14.473342466063945,16.383560829063338
3383,9.173490746452625,15.325836008132201,17.189147084384764
3384,9.788725272620583,16.164310239877448,18.136683976823683
3385,10.42628376934627,16.96816004575777,19.235318992370733
3386,11.08047139698742,17.712308958633617,20.491525669381723
3387,11.743655153152039,18.367160219601583,21.907692312772316
3388,12.406005659796993,18.898948223062558,23.480463142048652
3389,13.055299916123548,19.270652739225987,25.198922044455934
3390,13.676835198433793,19.443635339814428,27.04279230083774
3391,14.253515212571855,19.380114705937427,28.98092513482625
3392,14.766175161908413,19.046497245561653,30.970448062388883
3393,15.194207370273737,18.41741070912018,32.95700859287954
3394,15.516527704158381,17.48005843706457,34.87653460578147
3395,15.712880777449,16.238258455501803,36.65879179305083
3396,15.76541854525428,14.71533023973717,38.23272220334984
3397,15.660409714702569,12.95494545340853,39.533116347204775
3398,15.389863288573165,11.019262726028838,40.50769744759932
3399,14.952803232318733,8.984152561034659,41.12334165127454
3400,14.355938165190326,6.932003580804302,41.37010186178339
3401,13.613544706751723,4.943279989095675,41.26205329313821
3402,12.746518234986118,3.088411635110109,40.834687503283305
3403,11.780707574998516,1.421551735749517,40.1394274554365
3404,10.744791991073615,-0.022774231412035162,39.23651157630749
3405,9.66803536882505,-1.229886285025062,38.187757557146504
3406,8.578243203440039,-2.2025434260898824,37.05051151459005
3407,7.500164540487047,-2.9568928807058623,35.87355834244961
3408,6.454458798367757,-3.517853782773769,34.6951582886454
3409,5.457227540253604,-3.914811478172153,33.5428956446189
3410,4.520023638411029,-4.1781517910360915,32.434778257293246
3411,3.650206095466317,-4.336823298666498,31.380997388495235
3412,2.8515031560530355,-4.4168684384422425,30.385867803071168
3413,2.1246659966035075,-4.440732849761647,29.449630852068378
3414,1.468126111966992,-4.4271253350542015,28.569956621821
3415,0.8786009672648726,-4.391221763695499,27.743095328852334
3416,0.3516186941688355,-4.345052379132891,26.964698136525698
3417,-0.11804841316133713,-4.297961540448508,26.23036150311522
3418,-0.5360397258900542,-4.257070955208287,25.535958871762265
3419,-0.9081428488218775,-4.227708484965828,24.877819559994514
3420,-1.2400994124362725,-4.213785258509395,24.252804670669914
3421,-1.5374679970435847,-4.218116353186163,23.658318339017484
3422,-1.8055328326578426,-4.242687155725418,23.092282038985317
3423,-2.0492482649646,-4.2888707432885305,22.553090960862622
3424,-2.273210512796993,-4.357602724834368,22.0395648111997
3425,-2.4816497340007304,-4.449519936906284,21.550900566147906
3426,-2.678436754291286,-4.565068796482854,21.086631384062507
3427,-2.8670999585104426,-4.7045883144869345,20.64659369432452
3428,-3.050848794108092,-4.868371940481191,20.23090311208861
3429,-3.232601108745402,-5.056711619794314,19.83993902907178
3430,-3.415012159850293,-5.269926725016897,19.47433730418406
3431,-3.6005036163669533,-5.508379875536662,19.134990281213682
3432,-3.7912912422839242,-5.772481072297479,18.823053290336578
3433,-3.9894102252852797,-6.062681038487036,18.53995677195078
3434,-4.196737306605455,-6.379454159958369,18.287423141974593
3435,-4.415008991940747,-6.723270954792266,18.067487457544036
3436,-4.645835188225899,-7.094559567119417,17.882520809216146
3437,-4.89070762611525,-7.493655379855092,17.73525513245593
3438,-5.151002401489235,-7.920737486094793,17.628807770727807
3439,-5.42797590994979,-8.37575047202672,17.566703608299466
3440,-5.722753366157483,-8.85830978206162,17.55289189664393
3441,-6.036309007747897,-9.367588914891924,17.591754000637682
3442,-6.3694369984623,-9.902186916551072,17.68809717409909
3443,-6.722711990271177,-10.459975201223973,17.84712813990948
3444,-7.096438311366457,-11.037923783106907,18.074398729877302
3445,-7.490586858540502,-11.6319087164423,18.37571421587107
3446,-7.904719044330682,-12.236505115452221,18.756993395825763
3447,-8.337897651442836,-12.844773767606602,19.22406825549206
3448,-8.788585263059213,-13.44805423674809,19.78241052564802
3449,-9.2545321604281,-14.035783551902213,20.43677329111646
3450,-9.732657299575513,-14.595366964522906,21.190738772798888
3451,-10.218928266070252,-15.112135354754031,22.046169453796722
3452,-10.70824897493863,-15.569431673806383,23.00256987306923
3453,-11.194367244825406,-15.948874617408658,24.056381517401526
3454,-11.669817982083732,-16.230849006911455,25.200253606360288
3455,-12.125921084566505,-16.395265824940047,26.422357379577427
3456,-12.55285555860386,-16.422616865839576,27.705838178325827
3457,-12.93983168932743,-16.295316405764495,29.028523201015563
3458,-13.275380160971137,-15.999274070609754,30.363015765137767
3459,-13.547769551934998,-15.525582003817938,31.67729980060322
3460,-13.745550797123292,-14.872134081060269,32.93594187739441
3461,-13.85820912551699,-14.044940342175936,34.101906838725654
3462,-13.876882247182884,-13.058875928399353,35.138899860532476
3463,-13.79508161530453,-11.937630441724965,36.014027366307964
3464,-13.609336497946574,-10.71271252145269,36.700459165575815
3465,-13.319674100297185,-9.421510631528516,37.179709349595946
3466,-12.929857753420318,-8.104588156492541,37.44316494505117
3467,-12.447330793727541,-6.802554480111647,37.49259226665151
3468,-11.882853162365953,-5.5529545749806175,37.339526264770505
3469,-11.24986330362742,-4.38762283712753,37.00365500269445
3470,-10.563639256977432,-3.330847728622918,36.510492440744855
3471,-9.84036010414198,-2.3985215309040684,35.88873804724261
3472,-9.096176246818189,-1.5982560840738966,35.167728188465816
3473,-8.346384230543759,-0.9302843343174384,34.37530229372292
3474,-7.6047742409211265,-0.38887426568147987,33.536272670868996
3475,-6.883184243397162,0.0360355149567364,32.67154507629861
3476,-6.191262267561772,0.35722621442215063,31.797823483376447
3477,-5.536413419363379,0.5887871645928152,30.927764711996385
3478,-4.92389336096776,0.7449924513492405,30.070426628084476
3479,-4.3570047797360605,0.8394881261197084,29.231865950817195
3480,-3.8373554891504833,0.8847657032155575,28.415772987681716
3481,-3.3651433699138793,0.8918727337486112,27.624067436065076
3482,-2.93944175954763,0.8703033366605217,26.857412841602198
3483,-2.5584672499268146,0.8280146192207429,26.115633106113602
3484,-2.219819063012059,0.7715235631799888,25.398031740426536
3485,-1.920684800392854,0.706049340108654,24.70362446688406
3486,-1.6580113863427033,0.6356758628791408,24.031300165408414
3487,-1.4286426614205188,0.5635176091030568,23.37992591614409
3488,-1.2294266343681612,0.4918780836608275,22.74841057207865
3489,-1.0572961625652624,0.42239486366969164,22.135739009987407
3490,-0.909327059941767,0.3561683086227799,21.54098667170329
3491,-0.7827775230853122,0.2938730695371048,20.963321625648625
3492,-0.6751124638230706,0.23585280215550625,20.40199934329659
3493,-0.5840159372252128,0.18219922469918773,19.85635375581172
3494,-0.5073944210327728,0.13281704051489382,19.325786916480332
3495,-0.4433732748780061,0.08747639685547123,18.80975869245377
3496,-0.3902883077046584,0.04585455903245751,18.307777280356184
3497,-0.3466740210309468,0.007568401410668668,17.819390921230898
3498,-0.3112497787867853,-0.0278008094622485,17.34418092564991
3499,-0.2829048818543316,-0.06068901466446074,16.881755964257195
3500,-0.2606832951353445,-0.09153617967141059,16.431747497395573
3501,-0.2437685835889511,-0.12077731968806266,15.9938061836611
3502,-0.23146945719886225,-0.1488368751002156,15.567599102591638
3503,-0.22320619898899757,-0.17612571722323106,15.152807638429433
3504,-0.2184981508124209,-0.20304018979806526,14.749125891590172
3505,-0.21695235471098534,-0.22996270279344194,14.356259506874549
3506,-0.218253389519231,-0.2572634920359994,13.973924829523229
3507,-0.22215439977090784,-0.2853032415917202,13.60184832036064
3508,-0.22846928395298907,-0.31443633661781073,13.239766178854907
3509,-0.23706598921947125,-0.34501457377258976,12.887424137865535
3510,-0.2478608476747831,-0.377391205498976,12.544577406401386
3511,-0.2608138834572024,-0.4119252348961997,12.210990747271682
3512,-0.27592501860110213,-0.4489859107386954,11.88643868554651
3513,-0.29323110781486145,-0.48895739868551424,11.570705851722993
3514,-0.31280373690192675,-0.532243625935814,11.263587470873954
3515,-0.3347477258053155,-0.5792733134908844,10.964890016268665
3516,-0.3592002845738724,-0.6305052236149504,10.674432053411275
3517,-0.3863307784779802,-0.6864336607469872,10.392045308544452
3518,-0.4163410667048809,-0.7475942725730675,10.117576004821899
3519,-0.4494663872916996,-0.814570204661551,9.850886519995704
3520,-0.4859767690286847,-0.8879986672989816,9.591857432066666
3521,-0.5261789588557144,-0.9685779771158282,9.340390034443912
3522,-0.5704188606817258,-1.05707513878797,9.096409420374435
3523,-0.6190844884923502,-1.1543340334123284,8.859868258461008
3524,-0.672609442984348,-1.2612842797670738,8.630751407848292
3525,-0.7314769266626205,-1.3789508320353283,8.409081554140927
3526,-0.7962243171998913,-1.5084643718677255,8.194926086530197
3527,-0.8674483226666747,-1.651072542687507,7.988405484367832
3528,-0.9458107446687579,-1.8081520582253394,7.7897035391955765
3529,-1.032044876024416,-1.981221693098784,7.599079807930339
3530,-1.126962557731853,-2.1719561276718817,7.4168847766851735
3531,-1.2314619147258559,-2.382200568176726,7.243578314969461
3532,-1.346535780070943,-2.6139859904060088,7.079752119299754
3533,-1.4732808011044496,-2.8695447534951106,6.926156986098619
3534,-1.6129071963435158,-3.1513261891388598,6.783735918401667
3535,-1.7667490956230503,-3.462011577414815,6.653664260795834
3536,-1.9362753438022269,-3.8045276552617167,6.537398272075619
3537,-2.1231005749481757,-4.18205744410537,6.4367337824239055
3538,-2.328996261863895,-4.59804669870728,6.353876833866399
3539,-2.5559013055482334,-5.0562036310979135,6.291528454028277
3540,-2.8059315381032013,-5.560488702444992,6.252985936539265
3541,-3.0813872545373804,-6.115090141622925,6.2422631510727875
3542,-3.384757543245935,-6.724379370345322,6.264232408604954
3543,-3.7187197259558737,-7.392838609774018,6.324790149016392
3544,-4.086131614337688,-8.124950528047137,6.431048026065704
3545,-4.4900135057086334,-8.925036788254907,6.591549584213116
3546,-4.933515833963261,-9.797028735404126,6.816510285816209
3547,-5.4198671241073475,-10.744149267285321,7.118074642113537
3548,-5.952295338425145,-11.768480381965192,7.51057793222646
3549,-6.53391384277915,-12.870386492755877,8.010790563212947
3550,-7.167561107776822,-14.047760350280663,8.638109446196623
3551,-7.855581032027207,-15.295058083842582,9.414641668345123
3552,-8.599528737208743,-16.602095386839924,10.365100238861135
3553,-9.399785402171862,-17.952592705708618,11.516399529594946
3554,-10.255066132525537,-19.322489849420997,12.89680073060165
3555,-11.161808504215083,-20.6781080241307,14.534420156960929
3556,-12.113438456206644,-21.9743291799516,16.454886439390172
3557,-13.09952752858114,-23.15309611401572,18.677936309050796
3558,-14.104884387124597,-24.14271145230332,21.212804206650446
3559,-15.10866709364247,-24.858610457560026,24.052430966070908
3560,-16.083661430034226,-25.20644941661249,27.166837505113822
3561,-16.995940228692053,-25.088387957285885,30.496508487678245
3562,-17.805185001551436,-24.41319898734301,33.94727568290284
3563,-18.465986400130593,-23.110143559576446,37.388830242518736
3564,-18.93040211607518,-21.145302008265823,40.65931073614695
3565,-19.151892105294245,-18.53739056070707,43.57795314867294
3566,-19.090441950835526,-15.36854387585287,45.96613543736528
3567,-18.71825214333726,-11.78504378061563,47.67429477301059
3568,-18.024931307065096,-7.98450923977393,48.60893445578863
3569,-17.020889100335978,-4.189917868602221,48.75189850930978
3570,-15.737791977162603,-0.6158610584323054,48.1650091562048
3571,-14.225598885289573,2.5638247453313214,46.97753184428377
3572,-12.546656522227483,5.237854056373914,45.360078237376904
3573,-10.768205464367343,7.363584904243818,43.49330059345806
3574,-8.955026427506226,8.95829949631699,41.54055329226706
3575,-7.163693835123905,10.081276627106899,39.63058711712293
3576,-5.439196788900825,10.81364351313388,37.85157966842847
3577,-3.813912758697354,11.241353882983708,36.254028859874154
3578,-2.308386094529248,11.443741803947173,34.85851932695074
3579,-0.933173304681606,11.487625492341634,33.66479306706924
3580,0.30890657502071805,11.425611574085561,32.65986579751106
3581,1.4205770749272024,11.296960826509052,31.824230508299443
3582,2.4082154500853874,11.129665076350687,31.136066397076352
3583,3.280360412711917,10.942845190087851,30.57379760706575
3584,4.0466088904495106,10.748986900381462,30.117461099183988
3585,4.716846691442706,10.555811662286258,29.74929826274984
3586,5.300743188527061,10.367741828433415,29.453885095557315
3587,5.807443052517697,10.186997694977316,29.218015528450543
3588,6.245398516763659,10.014392159841956,29.03047253758896
3589,6.622297881071489,9.849891121665298,28.88176530266692
3590,6.94505720513087,9.69299908549411,28.763874025633694
3591,7.219851393167194,9.543017606583772,28.670021716330506
3592,7.452168014508852,9.399212858296924,28.594479493514154
3593,7.646872498887659,9.260919119045479,28.532405174595382
3594,7.808277160903441,9.127597582976234,28.479711713864692
3595,7.9402092031107205,8.998864386954597,28.43296085223901
3596,8.046074721495108,8.874497745649704,28.38927722107439
3597,8.128917023910567,8.754431232111802,28.346278548284783
3598,8.19146844473069,8.638738223929012,28.30201823777087
3599,8.236195422650523,8.52761111304539,28.254937267066346
3600,8.26533699169001,8.421337870394188,28.20382298943199
3601,8.280937079560427,8.320277834747156,28.14777299724403
3602,8.2848711550791,8.224838067477325,28.086162689657545
3603,8.278867846318922,8.135451218980673,28.01861558787107
3604,8.264526183585097,8.052555546872206,27.944975760648994
3605,8.243329119913808,7.976577484071966,27.865281968650674
3606,8.216653956329624,7.90791695993924,27.779743317336983
3607,8.185780256690586,7.846935519769959,27.688716333960105
3608,8.151895782998524,7.793947161449256,27.592683463587072
3609,8.116100920843598,7.749211709390065,27.492233021208065
3610,8.079411999698245,7.712930472737636,27.38804065021311
3611,8.042763847002183,7.685243885150217,27.28085232968351
3612,8.007011850816987,7.666230795133488,27.171468950974088
3613,7.972933745248637,7.655909066465356,27.060732453892097
3614,7.941231277370309,7.654237154942509,26.949513479254072
3615,7.912531865127529,7.6611163475431185,26.838700461466356
3616,7.887390313369088,7.6763933801037405,26.729190054717762
3617,7.8662906200425535,7.6998631868282255,26.62187876113703
3618,7.849647876721121,7.731271576705435,26.517655609794954
3619,7.8378102467195525,7.770317675889806,26.41739572203149
3620,7.831060989636578,7.816656019394546,26.321954591114203
3621,7.829620492612374,7.869898218604243,26.23216290224671
3622,7.833648265211561,7.929614172099896,26.148821721858372
3623,7.843244855900394,7.995332825450512,26.072697892306156
3624,7.858453652855406,8.066542520615364,26.00451947905559
3625,7.8792625396314016,8.142691007299385,25.944971131651204
3626,7.9056053863982,8.22318521702881,25.894689237063247
3627,7.937363369461261,8.307390925933671,25.854256764192492
3628,7.974366125108502,8.394632454276012,25.824197721460365
3629,8.016392758025253,8.484192569582456,25.80497117564924
3630,8.063172739180974,8.575312775598453,25.796964809690184
3631,8.114386742822722,8.667194180742094,25.800488030120004
3632,8.16966748661466,8.758999146625413,25.81576467156031
3633,8.228600652615736,8.849853918617848,25.842925385753414
3634,8.290725979215948,8.938852435216972,25.881999846102918
3635,8.35553862481605,9.025061499863781,25.932908944630483
3636,8.422490912320823,9.107527476406661,25.995457205641525
3637,8.490994568729407,9.18528463633102,26.069325687528558
3638,8.560423575489569,9.257365240979514,26.154065688787668
3639,8.630117742038564,9.32281138453479,26.24909361364465
3640,8.699387106288187,9.38068855338478,26.353687383300986
3641,8.767517250997846,9.430100775357243,26.466984796907166
3642,8.833775603433786,9.470207139995255,26.587984247922236
3643,8.897418757089932,9.50023937161899,26.715548182571855
3644,8.957700818542838,9.519520034832436,26.84840964418881
3645,9.013882740171798,9.52748085321287,26.98518217775864
3646,9.065242551475905,9.523680533203942,27.124373271886004
3647,9.111086349648708,9.507821414620988,27.264401391465007
3648,9.150759856145937,9.479764224885216,27.403616506749117
3649,9.183660293019866,9.439540203925446,27.540323859050556
3650,9.209248284110425,9.387359897119053,27.672810528360756
3651,9.227059445411287,9.32361798895059,27.799374194519842
3652,9.236715299765217,9.248893671395573,27.91835332363618
3653,9.237933136928254,9.163946205729063,28.02815787847736
3654,9.230534443808335,9.069705537685257,28.12729955824062
3655,9.214451553196026,8.967258052738188,28.214420530295566
3656,9.189732203150243,8.857827796326616,28.28831963174065
3657,9.15654176246788,8.742753716317274,28.347975095059518
3658,9.115162957852819,8.62346369425199,28.3925629877489
3659,9.065993031492736,8.501446301263943,28.421470743084605
3660,9.009538358469857,8.378221330053472,28.434305385851033
3661,8.94640665562822,8.255310206421788,28.43089630671701
3662,8.877297010707576,8.134207368494582,28.4112926936213
3663,8.802988046486277,8.016353620813534,28.375755969359524
3664,8.724324603919003,7.903112331538722,28.324747794514224
3665,8.642203376680975,7.795749156485846,28.2589143602763
3666,8.557557954661462,7.695415759334478,28.179067807508332
3667,8.471343735128764,7.603137770335466,28.08616566276531
3668,8.384523138649435,7.51980700315761,27.981289180272093
3669,8.298051525100252,7.446177746135551,27.865621426959702
3670,8.212864147203781,7.382866771903774,27.74042585493232
3671,8.12986440967378,7.33035657608041,27.607025983612964
3672,8.049913626314444,7.289001265017121,27.466786674430892
3673,7.973822390184711,7.259034464519262,27.321097335834246
3674,7.902343597618167,7.240578612516879,27.17135725565506
3675,7.836167099108038,7.23365502324658,27.01896312925433
